UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California San Diego,Irvine Valley College,CSE 8B,Not Articulated,,,
University of California San Diego,Irvine Valley College,CSE 11,CS 38 (3.00),,,
University of California San Diego,Irvine Valley College,CSE 12,CS 41 (3.00),,,
University of California San Diego,Irvine Valley College,CSE 15L,Not Articulated,,,
University of California San Diego,Irvine Valley College,CSE 20,MATH 6A (3.00),,,
University of California San Diego,Irvine Valley College,CSE 21,MATH 6B (3.00),,,
University of California San Diego,Irvine Valley College,CSE 30,CS 40A (3.00); CS 40B (3.00),,,
University of California San Diego,Irvine Valley College,MATH 18,MATH 26 (4.00),,,
University of California San Diego,Irvine Valley College,MATH 20A,MATH 3A (5.00),MATH 3AH (5.00),,
University of California San Diego,Irvine Valley College,MATH 20B,MATH 3B (5.00),MATH 3BH (5.00),,
