UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3
University of California Los Angeles,Los Angeles Valley College,MATH 32A,MATH 263 (5.00),,
University of California Los Angeles,Los Angeles Valley College,MATH 32B,MATH 263 (5.00),,
University of California Los Angeles,Los Angeles Valley College,MATH 33A,MATH 270 (3.00),,
University of California Los Angeles,Los Angeles Valley College,MATH 33B,MATH 275 (3.00),,
University of California Los Angeles,Los Angeles Valley College,MATH 61,Not Articulated,,
University of California Los Angeles,Los Angeles Valley College,PHYSICS 1A; PHYSICS 1B; PHYSICS 1C,PHYSICS 037 (5.00); PHYSICS 038 (5.00); PHYSICS 039 (5.00),,
University of California Los Angeles,Los Angeles Valley College,PHYSICS 4AL,Not Articulated,,
University of California Los Angeles,Los Angeles Valley College,PHYSICS 4BL,Not Articulated,,
University of California Los Angeles,Los Angeles Valley College,ENGCOMP 3,ENGLISH 101 (3.00),,
University of California Los Angeles,Los Angeles Valley College,,COMM 105 (3.00),ENGLISH 102 (3.00),ENGLISH 103 (3.00)
University of California Los Angeles,Los Angeles Valley College,,CS 216 (3.00),,
University of California Merced,Los Angeles Valley College,CSE 022,CS 119 (3.00),,
University of California Merced,Los Angeles Valley College,CSE 030,CS 136 (3.00),,
University of California Merced,Los Angeles Valley College,MATH 021,MATH 261 (5.00),,
University of California Merced,Los Angeles Valley College,MATH 022,MATH 262 (5.00),,
University of California Merced,Los Angeles Valley College,MATH 023,MATH 263 (5.00),,
University of California Merced,Los Angeles Valley College,MATH 024,MATH 270 (3.00); MATH 275 (3.00),,
University of California Merced,Los Angeles Valley College,PHYS 008; PHYS 008L,PHYSICS 037 (5.00),,
University of California Merced,Los Angeles Valley College,PHYS 009; PHYS 009L,PHYSICS 038 (5.00),,
University of California Merced,Los Angeles Valley College,CSE 015,Not Articulated,,
University of California Merced,Los Angeles Valley College,CSE 022,CS 119 (3.00),,
University of California Merced,Los Angeles Valley College,CSE 024,Not Articulated,,
University of California Merced,Los Angeles Valley College,CSE 030,CS 136 (3.00),,
University of California Merced,Los Angeles Valley College,CSE 031,Not Articulated,,
University of California Merced,Los Angeles Valley College,ENGR 065,Not Articulated,,
University of California Merced,Los Angeles Valley College,ENGR 091,Not Articulated,,
University of California Merced,Los Angeles Valley College,MATH 032,Not Articulated,,
University of California Merced,Los Angeles Valley College,ENGR 080,Not Articulated,,
University of California Merced,Los Angeles Valley College,WRI 001,ENGLISH 101 (3.00),E.S.L. 110 (4.00),
University of California Merced,Los Angeles Valley College,WRI 010,ENGLISH 102 (3.00),ENGLISH 103 (3.00),COMM 105 (3.00)
University of California Riverside,Los Angeles Valley College,CS 10A,CS 117 (3.00),CS 115 (3.00),
University of California Riverside,Los Angeles Valley College,CS 10B,CS 220 (3.00),CS 216 (3.00),CS 213 (3.00)
University of California Riverside,Los Angeles Valley College,MATH 9A; MATH 9B; MATH 9C,MATH 261 (5.00); MATH 262 (5.00),,
University of California Riverside,Los Angeles Valley College,PHYS 40A,PHYSICS 037 (5.00),,
University of California Riverside,Los Angeles Valley College,CS 11,Not Articulated,,
University of California Riverside,Los Angeles Valley College,CS 10C,CS 136 (3.00),,
University of California Riverside,Los Angeles Valley College,CS 61,CS 130 (3.00),,
University of California Riverside,Los Angeles Valley College,MATH 10A,MATH 263 (5.00),,
University of California Riverside,Los Angeles Valley College,PHYS 40B,PHYSICS 037 (5.00); PHYSICS 039 (5.00),,
University of California Riverside,Los Angeles Valley College,PHYS 40C,PHYSICS 038 (5.00),,
University of California Riverside,Los Angeles Valley College,EE 20B,Not Articulated,,
University of California Riverside,Los Angeles Valley College,MATH 31,MATH 270 (3.00),,
University of California San Diego,Los Angeles Valley College,CSE 8A,CS 115 (3.00),CS 119 (3.00),
University of California San Diego,Los Angeles Valley College,CSE 8B,Not Articulated,,
University of California San Diego,Los Angeles Valley College,CSE 11,CS 113 (3.00); CS 136 (3.00),CS 216 (3.00),
University of California San Diego,Los Angeles Valley College,CSE 12,CS 136 (3.00),,
University of California San Diego,Los Angeles Valley College,CSE 15L,Not Articulated,,
University of California San Diego,Los Angeles Valley College,CSE 20,Not Articulated,,
University of California San Diego,Los Angeles Valley College,CSE 21,Not Articulated,,
University of California San Diego,Los Angeles Valley College,CSE 30,Not Articulated,,
University of California San Diego,Los Angeles Valley College,MATH 18,MATH 270 (3.00),,
University of California San Diego,Los Angeles Valley College,MATH 20A,MATH 261 (5.00),,
University of California San Diego,Los Angeles Valley College,MATH 20B,MATH 262 (5.00),,
University of California San Diego,Los Angeles Valley College,MATH 20C,MATH 263 (5.00),,
University of California San Diego,Los Angeles Valley College,BILD 1,BIOLOGY 006 (5.00); BIOLOGY 007 (5.00),,
University of California San Diego,Los Angeles Valley College,BILD 2,BIOLOGY 006 (5.00); BIOLOGY 007 (5.00),,
University of California San Diego,Los Angeles Valley College,BILD 3,BIOLOGY 006 (5.00); BIOLOGY 007 (5.00),,
University of California San Diego,Los Angeles Valley College,CHEM 6A,CHEM 101 (5.00),,
University of California San Diego,Los Angeles Valley College,CHEM 6B,CHEM 101 (5.00); CHEM 102 (5.00),,
University of California San Diego,Los Angeles Valley College,PHYS 2A,PHYSICS 037 (5.00),,
University of California San Diego,Los Angeles Valley College,PHYS 2B,PHYSICS 038 (5.00),,
University of California San Diego,Los Angeles Valley College,PHYS 4A,Not Articulated,,
University of California San Diego,Los Angeles Valley College,PHYS 4B,Not Articulated,,
University of California Santa Barbara,Los Angeles Valley College,MATH 3A,MATH 261 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,MATH 3B,MATH 262 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,MATH 4A,MATH 270 (3.00),,
University of California Santa Barbara,Los Angeles Valley College,MATH 4B,MATH 275 (3.00),,
University of California Santa Barbara,Los Angeles Valley College,CMPSC 16,CS 117 (3.00),,
University of California Santa Barbara,Los Angeles Valley College,CMPSC 24,CS 136 (3.00),CS 236 (3.00),
University of California Santa Barbara,Los Angeles Valley College,CMPSC 40,CS 131 (3.00),,
University of California Santa Barbara,Los Angeles Valley College,CMPSC 32,CIS 112 (3.00); CS 216 (3.00),,
University of California Santa Barbara,Los Angeles Valley College,CMPSC 64,CS 130 (3.00),,
University of California Santa Barbara,Los Angeles Valley College,MATH 6A,MATH 263 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 1,PHYSICS 037 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 2,PHYSICS 037 (5.00); PHYSICS 038 (5.00); PHYSICS 039 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 3; PHYS 3L,PHYSICS 038 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYSICS 066 (5.00); PHYSICS 067 (5.00),PHYSICS 006 (4.00); PHYSICS 007 (4.00),
University of California Santa Barbara,Los Angeles Valley College,PHYS 7A,PHYSICS 037 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 7B,PHYSICS 037 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 7C,PHYSICS 038 (5.00); PHYSICS 039 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 7D,PHYSICS 039 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PHYS 7L,PHYSICS 037 (5.00); PHYSICS 038 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 101 (5.00); CHEM 102 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,MCDB 1A; MCDB 1LL,BIOLOGY 006 (5.00); BIOLOGY 007 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,MCDB 1B,BIOLOGY 006 (5.00); BIOLOGY 007 (5.00),,
University of California Santa Barbara,Los Angeles Valley College,PSTAT 120A,Not Articulated,,
University of California Santa Cruz,Los Angeles Valley College,CSE 12,Not Articulated,,
University of California Santa Cruz,Los Angeles Valley College,CSE 16,Not Articulated,,
University of California Santa Cruz,Los Angeles Valley College,CSE 30,CS 136 (3.00),,
University of California Santa Cruz,Los Angeles Valley College,MATH 19A,MATH 261 (5.00),,
University of California Santa Cruz,Los Angeles Valley College,MATH 19B,MATH 262 (5.00),,
University of California Santa Cruz,Los Angeles Valley College,AM 10,MATH 270 (3.00),,
University of California Santa Cruz,Los Angeles Valley College,MATH 21,MATH 270 (3.00),,
University of California Santa Cruz,Los Angeles Valley College,AM 30,MATH 263 (5.00),,
University of California Santa Cruz,Los Angeles Valley College,MATH 23A,MATH 263 (5.00),,
