cc,system_type,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
foothill,quarter,UCB+UCD+UCLA+UCM+UCR+UCSB+UCSC,7,IGETC,success,6,102.5,False,20,20,20,18,6,18.5,
foothill,quarter,UCB+UCD+UCI+UCM+UCR+UCSB+UCSC,7,IGETC,success,6,106.5,False,20,20,20,19,9,18.5,
foothill,quarter,UCB+UCD+UCI+UCLA+UCR+UCSB+UCSC+UCSD,8,IGETC,success,6,100.5,False,19.5,20,20,20,18,3,
foothill,quarter,UCB+UCD+UCI+UCLA+UCM+UCR+UCSB+UCSD,8,IGETC,success,6,100.5,False,19.5,20,20,20,18,3,
foothill,quarter,UCD+UCI+UCLA+UCM+UCR+UCSB+UCSC+UCSD,8,IGETC,success,6,100.5,False,19.5,20,20,20,18,3,
foothill,quarter,UCB+UCI+UCLA+UCM+UCR+UCSB+UCSC+UCSD,8,IGETC,success,6,100.5,False,19.5,20,20,20,18,3,
foothill,quarter,UCB+UCD+UCI+UCLA+UCM+UCR+UCSC+UCSD,8,IGETC,success,6,100.5,False,19.5,20,20,20,18,3,
foothill,quarter,UCB+UCD+UCI+UCLA+UCM+UCSB+UCSC+UCSD,8,IGETC,success,6,100.5,False,19.5,20,20,20,18,3,
foothill,quarter,UCB+UCD+UCLA+UCM+UCR+UCSB+UCSC+UCSD,8,IGETC,success,5,97.5,False,19.5,20,20,20,18,0,
foothill,quarter,UCB+UCD+UCI+UCM+UCR+UCSB+UCSC+UCSD,8,IGETC,success,6,101.5,False,19.5,20,20,20,19,3,
foothill,quarter,UCB+UCD+UCI+UCLA+UCM+UCR+UCSB+UCSC,8,IGETC,success,5,93,False,20,20,20,18,15,0,
foothill,quarter,UCB+UCD+UCI+UCLA+UCM+UCR+UCSB+UCSC+UCSD,9,IGETC,success,6,100.5,False,19.5,20,20,20,18,3,
