cc,system_type,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
folsom_lake,semester,UCB+UCLA+UCSB,3,IGETC,success,5,62,True,15,14,15,15,3,0,
folsom_lake,semester,UCLA+UCSB+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCLA+UCM+UCSB,3,IGETC,success,5,62,True,15,14,15,15,3,0,
folsom_lake,semester,UCB+UCD+UCLA,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCSC,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCM,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCLA+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCLA+UCM,3,IGETC,success,5,62,True,15,14,15,15,3,0,
folsom_lake,semester,UCLA+UCM+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCI+UCR+UCSB,3,IGETC,success,5,64,True,15,15,13,15,6,0,
folsom_lake,semester,UCD+UCI+UCR,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCI+UCR,3,IGETC,success,5,65,True,15,14,15,15,6,0,
folsom_lake,semester,UCI+UCR+UCSC,3,IGETC,success,5,61,True,15,15,13,15,3,0,
folsom_lake,semester,UCI+UCM+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCSB,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCSB+UCSC,3,IGETC,success,5,68,True,15,15,14,15,9,0,
folsom_lake,semester,UCI+UCM+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCI,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
