Community College,UCSD Articulated,UCSD Unarticulated,UCSB Articulated,UCSB Unarticulated,UCSC Articulated,UCSC Unarticulated,UCLA Articulated,UCLA Unarticulated,UCB Articulated,UCB Unarticulated,UCI Articulated,UCI Unarticulated,UCD Articulated,UCD Unarticulated,UCR Articulated,UCR Unarticulated,UCM Articulated,UCM Unarticulated
Citrus_Community_College_District.csv,0.0,3.0,0.23,1.0,0.48,1.0,0.12,0.0,0.02,0.0,0.0,3.0,1.48,2.0,1.11,0.0,0.02,1.0
Lake_Tahoe_Community_College_District.csv,0.12,1.0,0.02,3.0,0.0,2.0,0.04,1.0,0.04,0.0,0.48,0.0,0.0,5.0,0.48,0.0,0.04,0.0
Sierra_Joint_Community_College_District.csv,0.14,0.0,0.5,0.0,1.39,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.89,0.0,1.02,0.0,0.02,0.0
Southwestern_Community_College_District.csv,1.12,0.0,0.05,1.0,0.5,0.0,0.04,0.0,0.02,0.0,1.0,0.0,0.41,2.0,0.02,1.0,0.12,0.0
El_Camino_Community_College_District.csv,1.02,0.0,0.02,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,1.0,0.11,0.0,0.0,0.0
Yosemite_Community_College_District.csv,0.38,1.0,0.12,2.0,0.48,0.0,1.39,0.0,0.02,0.0,0.11,0.0,0.59,1.0,0.11,0.0,0.02,0.0
Sequoias_Community_College_District.csv,0.0,3.0,1.39,0.0,0.0,2.0,0.02,1.0,0.02,0.0,0.38,0.0,1.38,2.0,0.38,0.0,0.02,0.0
Butte-Glenn_Community_College_District.csv,0.0,3.0,0.77,0.0,0.38,1.0,0.02,1.0,0.02,0.0,0.0,3.0,0.75,2.0,0.38,0.0,0.02,0.0
San_Bernardino_Community_College_District.csv,0.02,2.0,1.12,0.0,0.48,0.0,0.41,0.0,0.04,0.0,1.0,0.0,1.86,0.0,0.75,0.0,0.04,0.0
Foothill-De_Anza_Community_College_District.csv,1.05,0.0,2.41,0.0,0.41,0.0,1.04,0.0,0.04,0.0,3.0,0.0,1.79,0.0,2.0,0.0,0.05,0.0
Copper_Mountain_Community_College_District.csv,0.02,2.0,0.05,0.0,0.39,1.0,0.02,1.0,0.02,0.0,0.02,0.0,0.41,1.0,0.02,0.0,0.02,0.0
Grossmont-Cuyamaca_Community_College_District.csv,1.21,0.0,1.12,0.0,0.48,0.0,1.02,0.0,0.02,0.0,2.0,0.0,1.48,1.0,0.11,0.0,0.02,0.0
Barstow_Community_College_District.csv,0.52,0.0,0.25,1.0,0.11,2.0,0.0,3.0,0.12,0.0,0.0,3.0,0.0,5.0,0.39,0.0,0.14,0.0
Los_Rios_Community_College_District.csv,1.02,0.0,0.05,0.0,0.39,0.0,0.04,0.0,0.02,0.0,0.04,0.0,0.43,0.0,0.04,0.0,0.02,0.0
Mt._San_Jacinto_Community_College_District.csv,1.04,0.0,0.05,0.0,0.39,0.0,0.04,0.0,0.04,0.0,0.11,0.0,0.5,0.0,0.11,0.0,0.02,0.0
Rancho_Santiago_Community_College_District.csv,0.79,1.0,3.12,0.0,0.39,1.0,0.41,0.0,0.04,0.0,0.48,0.0,1.38,3.0,0.12,0.0,0.05,0.0
Palomar_Community_College_District.csv,0.39,0.0,0.16,0.0,0.39,0.0,0.79,0.0,0.02,0.0,1.12,0.0,0.52,0.0,0.12,0.0,0.02,0.0
West_Hills_Community_College_District.csv,0.0,3.0,0.39,2.0,0.0,3.0,0.02,1.0,0.02,0.0,0.0,3.0,0.0,5.0,0.38,1.0,0.02,1.0
Ohlone_Community_College_District.csv,1.02,0.0,0.05,0.0,0.39,0.0,0.04,0.0,0.02,0.0,0.0,3.0,0.79,0.0,0.39,0.0,0.02,0.0
Gavilan_Community_College_District.csv,0.02,2.0,0.43,0.0,0.79,0.0,0.02,1.0,0.02,0.0,0.0,3.0,2.14,1.0,1.02,0.0,0.04,0.0
Hartnell_Community_College_District.csv,1.0,2.0,0.34,0.0,2.21,0.0,0.02,1.0,0.02,0.0,0.0,3.0,0.21,3.0,0.11,1.0,0.12,0.0
Solano_Community_College_District.csv,0.02,2.0,0.12,2.0,0.5,0.0,0.12,0.0,0.02,0.0,0.0,3.0,0.61,0.0,0.11,1.0,0.04,0.0
Yuba_Community_College_District.csv,1.02,2.0,0.27,0.0,0.59,0.0,0.05,0.0,0.04,0.0,0.0,3.0,0.88,1.0,0.39,0.0,0.12,0.0
AVERAGE,0.72,1.22,0.59,0.65,0.54,0.71,0.23,0.6,0.04,0.11,0.88,1.28,0.99,1.6,0.45,0.32,0.12,0.21
TRANSFERABLE AVERAGE,1.19,0.0,0.67,0.0,0.7,0.0,0.35,0.0,0.04,0.0,1.49,0.0,1.47,0.0,0.53,0.0,0.13,0.0
